"run_id","image_id","title","prompt_text","prompt_title_use","flag_strict","flag_title_aware","notes"
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","293","The Chainsmokers","Two DJs standing behind matching turntables, surrounded by colorful lights and smoke. Each DJ holds a bottle of liquid, suggesting an intense performance at a music festival. Both wear similar black outfits, and their hands are marked with stage smudges. The scene captures an energetic moment on a modern DJ booth setup.","0","0","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","297","The Velvet Underground","A band performing on a dimly lit stage, featuring four members: a drummer in casual attire, a bassist with long hair, a guitarist holding aFeedback Textrite guitar, and a lead singer holding a microphone close to their mouth. The stage is simple, with neon lights glowing a soft purple hue, and the audience is dimly visible in the background, silhouetted by ambient stage lighting. The sound is experimental and unconventional, with feedback effects audible in the background.","0","1","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","301","My Bloody Valentine","A musician in a grainy, dreamlike setting is seated at a desk with a disheveled appearance. The room is softly lit, featuring a vintage-style green amp in the background and scattered, indistinct musical papers around. The atmosphere is ethereal and layered, giving a sense of ambient, textured sound. The musician's hand hovers over a keyboard or synthesizer, capturing a moment of quiet, introspective creation. The scene feels nostalgic and introspective, evoking a sense of emotional depth and reverb-heavy soundscapes.","0","0","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","305","Two Door Cinema Club","A minimalist stage setup featuring three musicians: two playing synthesizers and one playing an electric drum set. The lighting is cool-toned with a faint blue hue, focusing on the performers. In the background, a blurred image of a movie theater entrance is visible, showcasing a classic retro-style facade. The musicians are dressed in casual, modern clothing with a focus on neutral and muted tones. One of the synth players has a black sleeve with ""2DOOR"" written in small, embossed letters. The scene conveys a modern, electronic performance with a cinematic theme.","0","1","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","309","Metric","""A modern, industrial drum set with a stack of multicolored, woven hemp bags behind it, alongside an electric keyboard featuring circular, retro-styled knobs.""","0","1","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","313","Mastodon","A surreal scene featuring a majestic, metallic horse with a knight in armor seated on its back, floating amidst a starry cosmos with a faint spiral galaxy in the background. The horse's glowing eyes emit a soft, ethereal blue light, and its mane flows as if in perpetual motion through space. The knight's armor is intricately designed, with celestial motifs and studded with small stars. Below the horse, a delicate band of swirling light reflects the galaxy above, adding to the cosmic theme. The overall atmosphere is dreamlike and otherworldly, blending elements of fantasy and space exploration.","0","0","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","317","Motörhead","A stage with a silver, chrome-like speaker labeled with three bold, thick bolts in the center, emitting sparks and surrounded by steam or smoke, with a thrashed amplifier nearby. The backdrop features the iconic crossed skull and blades graphic in metallic, industrial tones. Bright stage lights in red, yellow, and white flash intermittently, creating a raw, high-energy atmosphere.","0","0","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","321","Belle and Sebastian","A band performing on stage with a lead singer wearing a prominent floral-patterned hat and coat, holding a small ukulele while singing into a vintage microphone. The backdrop features a whimsical, colorful illustration of an old-fashioned illustration style, blending natural and architectural elements. The overall aesthetic has an indie, nostalgic charm with soft lighting and subtle instrument silhouettes in the background.","0","0","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","325","Ratatat","Two drum machines, one red and one green, sit on a wooden floor with a laptop in the background displaying a digital music editing software. In the foreground, geometric shapes in red and green pulse and shift in a rhythmic pattern, accompanied by floating musical notes. The scene evokes the tech-driven, minimalist aesthetic of electronic music production.","0","0","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","329","Swans","A hauntingly ethereal scene featuring a fragile swan on a dark, desolate water surface, surrounded by faintly illuminated tall reeds swaying in the moonlight. The swan's neck is elegantly curved, creating a minimalist silhouette against a reflective surface that mirrors the night sky and its sparse stars. The overall atmosphere is introspective and somber, emphasizing the swan as the solitary centerpiece.","0","0","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","333","Journey","""A concert stage bathed in warm, ethereal lighting featuring a band on tour, with a glowing 'Seven Bridges' neon sign in the background.""","0","1","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","337","Blind Guardian","A majestic medieval knight, clad in ornate armor with an intricate sword inscribed with elvish runes, stands before a verdant forest glowing with ethereal, mystical light. The knight's expression is resolute, illuminated by the glow of a crescent moon, with subtle hints of elfin craftsmanship in the background.","0","0","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","341","Bright Eyes","A serene outdoor scene with a band performing, featuring two guitarists and a keyboardist standing on a grassy hill under a sunset. The group is dressed in a mix of casual and semi-formal attire, with one of them holding a bright red guitar case emblazoned with intricate art. The backdrop includes a silhouette of a modern house with large windows, overlooking a calm lake, creating an atmosphere of intimate, reflective music. The title and name are intentionally absent from the visual elements.","0","0","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","345","Shinedown","A stage with a red spotlight shining down, illuminating the silhouette of a male vocalist performing passionately with a microphone in hand, alongside a band member playing a silverLes Paul-style electric guitar with a heart-shaped cutout. Behind them, large drum kits and a logo featuring a golden sun setting behind a mountain are visible. The atmosphere is electric, with a sense of intensity and energy.","0","1","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","349","Killswitch Engage","A band logo featuring two crossed swords with ""K"" and ""E"" lettering flanking them, above a gear or circular emblem, surrounded by dark, grungy textures and angular, sharp lines.","0","1","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","353","Sade","A band performing on stage with a lead vocalist singing into a microphone, backed by a soulful brass section. The stage features an elegant, moody ambiance with earthy tones and soft, warm lighting. The performers are wearing refined, sophisticated attire with a blend of vintage and contemporary styles, creating a timeless, polished look. The lead singer stands confidently at the center, exuding charisma and emotional resonance as they deliver a soulful melody.","0","0","0",""
"20260903T230744Z_direct-pg-q25-bi-q25_07602cd9","357","AJR","""Three young men wearing matching outfits with retro, oversized suits and sunglasses. One is standing in the center playing a keyboard, flanked by two others holding microphones. They are positioned in front of a minimalist stage backdrop, featuring geometric patterns in bold, contrasting colors.""","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","1","Pumped Up Kicks","A high-angle shot of a suburban backyard where a wooden garage band setup includes a drum kit and a guitar amp. A pile of deflated black rubber air pumps is stacked in the foreground, with air visibly rushing out of one open valve in a dramatic, windmill-like swirl of white air distortion. In the background, a group of silhouetted teenagers are standing in a circle on the patio, kicking their legs high in a synchronized, pantomimed dancing motion. The scene is lit by warm late-afternoon sunlight, emphasizing the motion of the air and the physical act of kicking.","0","1","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","5","Paranoid Android","A surreal, triptych-style digital art composition depicting the three distinct phases of a specific musical track. On the left, a chaotic, feverish scene with greenish static and a shadowy, anxious figure crawling through glitched data. In the center, a serene, illuminated cathedral space bathed in warm golden light, featuring a haloed figure standing in a field of glowing white anemone flowers. On the right, a stark, circular void or ""dinosaur"" moment, showing a simple, primitive creature silhouette emerging from a bright, blinding white circle against a dark background.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","9","Midnight City","A sprawling, futuristic cityscape at the peak of a midnight blue hour. Tall, geometric skyscrapers rise into a deep indigo sky filled with a bright full moon. The buildings are illuminated by a distinct neon palette: the lower levels glow with warm, 1980s-inspired orange and yellow lights, while the upper stories pulse with electric cyan and purple. A single, sleek neon-rimmed car travels down a curving overpass in the foreground, its motion blurred. The atmosphere is retro-futuristic, evoking a sense of driving through a dreamlike urban labyrinth after dark. No text, logos, or people visible.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","13","Stressed Out","A hyper-realistic close-up of a white coffee mug. The surface of the liquid is not water, but a chaotic, miniature landscape of crumbling beige sand dunes. The sand is visibly shifting and sliding off the rim in jagged, dry fissures, revealing a dark void underneath. A single, wilted brown leaf rests on top of the sand, withering in the heat. The handle of the mug is bending slightly under the weight. The lighting is harsh and direct, casting sharp shadows that emphasize the texture of the dry, crusted material. The background is a flat, out-of-focus teal wall.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","17","Time","A minimalist, surreal collage featuring a large, glowing analog clock face with hands moving in a counter-clockwise direction, superimposed over a distorted, melting liquid time-lapse of a person's silhouette. The background is a split composition: the left side is warm, golden, and soft with vintage film grain, while the right side is cool, blue, and sharp with digital glitch effects. This represents the iconic cover art concept for the 2018 single by the alternative rock band Time.","e","1","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","21","Scar Tissue","A close-up, hyper-realistic macro photograph of human skin featuring a fresh, jagged scar. The center of the image displays a piece of white medical gauze and transparent adhesive bandage strips in the process of being carefully peeled away from the red, raw tissue beneath. Droplets of water or saline solution are visible on the surface, creating a glistening, moist texture. The background is dark and out of focus, drawing all attention to the tactile detail of the healing wound and the removal of the protective covering.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","25","Counting Stars","A minimalist, high-contrast vector illustration on a plain background. The top half features five distinct, evenly spaced five-pointed stars in a flat, solid yellow hue. Directly below the stars, a simple human hand in profile is depicted in a counting gesture: the index and middle fingers are extended upward, while the thumb, ring finger, and pinky are folded down, clearly displaying the number two. The composition is strictly two-dimensional, devoid of shading, gradients, or additional context, focusing entirely on the visual equation of stars and the numerical hand sign.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","29","Immigrant Song","A rugged, bearded man with long blond hair and dramatic makeup stands silhouetted against a swirling vortex of green mist on a dark, rocky cliff edge, his hand raised in a commanding gesture as if singing into a glowing microphone, with lightning striking the rain-soaked ocean below in the distance.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","33","Uprising","A lone figure in dark tactical gear stands in the foreground with their back to the viewer, facing a massive, glowing orange ""Unite"" emblem projected onto the front of a futuristic, black armored car. The emblem features two circular shapes joined by a horizontal line in the center, resembling eyes looking forward. The scene is set in a gritty, industrial urban environment with high-contrast lighting, emphasizing a tone of rebellion and underground resistance.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","37","Duality","A split-screen composition dividing the frame vertically. The left half depicts a person's face composed of rough, gray stone, reflecting stillness and gravity. The right half depicts the same face formed from smooth, vibrant white marble with gold veins, reflecting brightness and motion. The two materials meet precisely along the vertical centerline, creating a seamless yet stark contrast between the dark, matte texture on the left and the light, glossy texture on the right. The background is a neutral, void-like black to emphasize the contrast of the materials.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","41","Dream On","A vintage 1970s promotional poster illustration in a psychedelic folk-rock style, featuring a man with long hair wearing a white turtleneck and blue bell-bottoms, sitting alone on a wooden porch bench at sunset, holding an acoustic guitar, with the words ""The Animals"" clearly visible in a stylized font at the bottom and the specific song title text omitted.","0","1","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","45","See You Again","A cinematic wide shot of a young man sitting on a rear motorcycle seat holding the handlebars, with a wind-blown 60s mod-style haircut and braid, wearing a dark leather jacket. He looks back with a melancholic, final expression toward an empty passenger side. In the blurred foreground, a silver vintage scooter is stationary, and a large, dented, metallic electric guitar is planted in the dirt. The background is a sprawling, slightly dystopian suburban street under a hazy, orange-tinted sunset sky, suggesting a farewell.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","49","Dog Days Are Over","A cinematic wide shot of a sweltering, dusty field under a hazy, distorted sun that looks like it is melting into the horizon. In the foreground, a cluster of wilting, drooping sunflowers with dark brown, burnt petals hangs heavy against the heat shimmer. The lighting is intense and oppressive, casting long, sharp shadows. The color palette is dominated by burnt oranges, yellows, and browns, evoking a sense of extreme summer heat and the end of a long, hot season. No people are visible, focusing entirely on the atmospheric weight of the hot weather.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","53","Buddy Holly","A close-up portrait of a young man in his mid-20s wearing thick, black, rectangular glasses with white plastic rims. He has a distinctive quiff hairstyle, dark hair combed forward, and a slight smirking expression. He is wearing a white button-down shirt and a dark tie. The background is a simple, blurred stage setting with warm, vintage lighting, evoking a 1950s rock and roll performance atmosphere.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","57","Without Me","A solitary figure stands on a desolate highway at night, facing away from a burning vehicle in the distance, with the foreground entirely empty and unoccupied, symbolizing the absence of the narrator.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","61","Royals","A surreal, minimalist desert landscape at twilight with a purple sky. In the center, a simple wooden throne made of driftwood sits on a dusty plain. Perched on the throne is a small, realistic rabbit holding a chunk of raw, unpeeled carrot instead of a scepter or crown. The lighting is soft and ethereal, evoking a sense of quiet, anti-luxury ambition and simple rural life, with no other people or objects present.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","65","Savior","A low-angle shot of a lone figure kneeling in deep mud, reaching out with one arm to pull a shadowy, twisted demon-like entity away from a radiant shaft of pure white light piercing through a dark, stormy sky, symbolizing a desperate act of salvation.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","69","so far away","A first-person view looking down a long, straight rural dirt road stretching to a vanishing point on the horizon. The road is flanked by dry, golden fields. In the far distance, barely visible, a small solitary figure stands on the side of the road, emphasizing extreme distance. The sky is a vast, empty gradient of twilight purple and orange. The perspective is wide-angle, exaggerating the scale of the empty landscape between the viewer and the distant person.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","73","I Bet You Look Good on the Dancefloor","A stylized illustration of a young man in a checkered shirt standing at a bar counter, leaning back against the wall with his arms crossed. He is looking toward the right side of the frame with a confident, slightly daring expression. In the foreground, the bottom right corner is dominated by the blurred, out-of-focus silhouette of a dancing couple in a dimly lit club, suggesting he is making a bet about their appearance on the dancefloor. The lighting is moody with purple and blue neon accents, capturing a 1990s indie pop aesthetic.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","77","Rolling in the Deep","A cinematic close-up of a woman with wild, disheveled hair looking intense, holding a raw, gnarled deep root or chunk of dark earth in one hand while the other hand grips a vintage microphone stand, with small stones and soil cascading around the base of a deep, dry well in the background, capturing the raw emotion of a soulful performance.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","81","tokyo","A low-angle shot looking up at the Shibuya Sky infinity pool at night, with the blurred neon lights of the city skyline and the Tokyo Metropolitan Government Building in the background.","n","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","85","Intro : Boy Meets Evil","A split-screen composition: on the left, a blue suited man with long blond hair strikes a playful pose, and on the right, a tall man in a striped prison jumpsuit stands confidently, set against a simple white studio background.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","89","Dance, Dance","A surreal, high-energy scene featuring a disco ball hanging in the center, fracturing light into multiple dancing figures. The main dancer is depicted twice, side-by-side, in identical poses of energetic movement, emphasizing repetition. A deep purple and electric blue color palette with neon accents creates a nightclub atmosphere. The composition is symmetrical, focusing on the dual motion of the figures, suggesting a chant or repeating phrase.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","93","More Than a Feeling","A dramatic, high-contrast scene featuring a solitary, upturned human face tilted back against a deep, infinite black void, mouth open in a silent, powerful crescendo. Above the head, a luminous, glowing red hardhat floats slightly out of reach, bathed in ethereal stage lights. The lighting is cinematic and moody, highlighting the intense emotion and upward gaze, capturing a moment of soulful yearning and transcendence.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","97","For Whom the Bell Tolls","A massive, ornate bronze church bell hanging in a timber-framed wooden tower, visibly cracked and swinging violently, set against the backdrop of the Sierra de Guadarrama mountains in Spain. The scene is dominated by vivid sunset hues of orange and purple, highlighting the texture of the weathered bronze and the rustic wooden beams, evoking a sense of historical gravity and impending doom.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","101","Running Up That Hill (A Deal With God)","A cinematic wide shot of a figure in 1980s style standing at the bottom of a steep, winding stone staircase that ascends into a dramatic sky filled with swirling clouds and a glowing, divine eye. At the top of the stairs, a gigantic, translucent figure of a male deity extends a hand down, while the protagonist holds a glowing, signed contract in their other hand, casting long shadows on the ascending steps. The color palette is high-contrast black, white, and neon green, evoking a retro-futuristic tension.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","105","Paradise City","A vibrant, high-energy scene of a sunset beach road stretching into the horizon. In the foreground, a bright yellow vintage sports car is driving towards the viewer with two people visible in the back seat, arms raised in celebration. The sky is a gradient of fiery oranges and purples, symbolizing a golden hour paradise. The road is marked with a simple white line leading directly to a small, peaceful tropical island with palm trees in the distance. The overall atmosphere is one of freedom, escape, and reaching a dream destination.","0","1","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","109","When You Were Young","A split-screen composition depicting a stark temporal contrast. On the left, a nostalgic, slightly faded sepia-toned scene shows a young man with shaggy blonde hair wearing a leather jacket, laughing joyfully on a hillside with wildflowers under a bright sky. On the right, the same man is shown in the present day, now middle-aged with graying hair and a contemplative expression, sitting alone in a dimly lit, rainy city street, looking down at an old, crumpled photograph of his younger self. The visual narrative emphasizes the passage of time, regret, and the memory of a past golden era.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","113","Kryptonite","A massive, glowing crystalline structure resembling the green gems of the fictional city Krypton floating in the vacuum of space, orbiting a red star, with a visible iron cage or containment unit in the foreground reflecting the green light.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","117","Crazy","A hyper-realistic cinematic close-up of a young woman's face, featuring piercing blue eyes and dark hair blowing wildly in the wind. Her expression is intense and direct, capturing a moment of raw emotional vulnerability. The background is a blurred, overcast sky with dynamic motion blur to suggest movement, evoking the iconic aesthetic of a 2000s pop music video.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","121","Shutter Island","A low-angle shot from inside a dark, windowless circular room with damp, peeling yellow walls. Through a small, iron-barred door in the center of the back wall, bright, overexposed white light and fog spill into the darkness. The scene is framed by the out-of-focus, shadowy silhouette of a man’s hand gripping a heavy iron crossbow in the immediate foreground. To the left, a cold blue wash of ocean light hits a rusted metal catwalk railing. The atmosphere is claustrophobic and stormy, with rain streaks visible against the light.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","125","Titanic","A wide cinematic shot of a massive white ocean liner sinking nose-first into the dark, turbulent Atlantic night. The bow is deeply submerged while the stern rises vertically out of the water, illuminated by the orange glow of underwater fires. Dozens of tiny, dark figures stand on the raised deck above, looking down at the churning sea. Several overcrowded wooden lifeboats drift in the foreground on the still surface, creating a stark contrast with the chaotic drowning scene in the background. The scale of the ship dwarfs the boats, emphasizing the catastrophic size of the vessel.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","129","Avengers: Infinity War","A wide cinematic shot featuring a group of heroes including Iron Man, Captain America, Thor, Black Widow, Hulk, Doctor Strange, and Star-Lord standing in a line. On the far right, a large purple-skinned, muscular villain wearing a golden mask stands with his left hand glowing brightly with six distinct colored stones embedded in it, surrounded by swirling cosmic energy and debris.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","133","Reservoir Dogs","A high-angle shot looking down into a spacious, pristine red carpeted garage storage unit filled with shelves of assorted tools and gear. In the center, a chaotic explosion has just occurred, scattering debris, smoke, and a dangling surveillance camera from the ceiling. Four figures in identical all-black outfits stand amidst the wreckage: one is lying motionless on the floor, one is crouching holding a handset connected to a severed landline cord, one is aiming a handgun, and one is standing with hands raised. The scene is brightly lit by fluorescent lights, emphasizing the stark contrast between the clean red surroundings and the messy, violent standoff.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","137","Whiplash","A low-angle, tight close-up of a brass drum throne in a dark jazz club, focusing on a stick mid-swing frozen in motion just before striking a large snare drum. The lighting is harsh and cinematic, with high-contrast shadows and a single beam of warm stage light highlighting the metallic sheen of the cymbals and the sweat on the drum surface. The background is blurred into indistinct shapes of other band members, creating a sense of intense pressure and frantic rhythm without showing any specific faces or readable text.","0","1","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","141","Harry Potter and the Deathly Hallows: Part 2","A dramatic, cinematic shot of a young wizard with messy dark hair and round glasses, wounding in a debris-strewn great hall. He holds a small, slender, dark wand, casting a bright red light that visibly consumes a tall, dark-robed figure. In the background, through a shattered window, a massive green snake rears up, its tongue flicking. The air is thick with floating ash and the broken shards of a seven-pointed gold locket.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","145","The Terminator","A menacing, oil-covered cyborg endoskeleton standing in a dark, smoke-filled parking garage at night. The figure is walking forward with a heavy, robotic stride, holding a large assault rifle in one hand and a dangling taser cable in the other. In the background, a cityscape is engulfed in orange flames and explosions. The lighting is high-contrast, highlighting the cold, wet texture of the chrome skeleton against the warm fire, capturing the iconic post-apocalyptic robotic hunter aesthetic.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","149","Spirited Away","A young girl with a small red bow in her black hair stands on the stone steps of a massive, empty bathhouse featuring ornate red lacquered pillars, paper lanterns, and traditional Japanese architecture. The scene is viewed from a low angle, emphasizing the scale of the building and the solitary figure, with a misty, magical atmosphere and a distant view of a sea of clouds below, clearly depicting the entrance to the spirit world from Studio Ghibli's masterpiece.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","153","Thor","A towering, muscular warrior with long, windswept white hair and intense blue eyes stands on a jagged, lightning-struck cliff edge in a dark, brooding atmosphere. He wields a massive, circular-headed battle axe with a unique twisted handle, poised to strike amidst a swirling vortex of purple and blue magical energy. The sky behind him is filled with crashing thunderbolts and swirling cloud patterns reminiscent of Norse mythology, while the figure’s armor features distinct angular, metallic designs with glowing blue runes.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","157","The Revenant","A wide, desaturated shot of a man with disheveled hair and beard lying motionless on his back in deep snow. His dark leather coat is tattered, and his chest is visibly moving with shallow breaths despite the frozen air. The background is a stark, icy white forest of bare birch trees under a pale, overcast sky. The lighting is cold and diffuse, emphasizing the solitude and survival aspect. No animals are visible.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","161","300","A low-angle cinematic shot of a lone warrior standing in the foreground, viewed from behind, wearing the distinctive body armor and black armor with gold Spartan helmet. He stands before a massive, impenetrable wall of hundreds of infantry soldiers in identical dark armor and golden helmets, arranged in tight, disciplined rows. The soldiers hold large, dark round shields with a visible, stylized Spartan double-headed eagle symbol on the center shield, creating a unified pattern. The ground is reddish-orange dust, and the sky is a dramatic, blood-red gradient with swirling clouds, evoking a brutal, stylized historical battle setting.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","165","Full Metal Jacket","A chaotic, high-angle shot of a brutal boot-camp training ground, split diagonally by a sharp shadow. On the left, a lineup of exhausted, undersized recruits in ill-fitting helmets and fatigues run an obstacle course under the glare of harsh sunlight. On the right, a towering, imposing drill instructor in a classic helmet and combat boots stands in the foreground, shouting with aggression. The color palette is desaturated, gritty, and gritty with dust and sweat. The composition emphasizes the power imbalance and the intense, psychological warfare atmosphere of military basic training.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","169","American Psycho","A wide shot of a pristine, minimalist modern living room bathed in cool, sterile light. In the foreground, a neat row of vintage tape cassettes rests on a glass coffee table. The central figure, a sharp-featured man in a perfectly tailored cream suit, is seated comfortably. He holds a cassette player in one hand, leaning forward with an intense, unsettlingly calm smile, reaching for a thick, dull silver steak knife that gleams under the overhead lights. His posture is relaxed yet predatory, embodying a chilling duality of corporate elegance and hidden violence. The background features a large window revealing a blurred urban skyline, emphasizing the isolation of the character within his manicured world.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","173","Amélie","A young woman with shoulder-length dark hair wearing a distinct yellow-green dress, wearing a choker necklace, crouching slightly while holding a raw egg in one hand and a small green cup in the other, staring intently with wide, playful eyes. She stands in a vintage Parisian coffee shop with green tiled walls and brass fixtures, but the background is blurred. The lighting is soft and magical, highlighting her mischievous expression. The camera angle is low, looking up at her, emphasizing her stature and whimsical demeanor.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","177","Spider-Man 2","A wide cinematic shot featuring a superhero in a red and blue suit with intricate silver web patterns, dynamically swinging between skyscrapers while holding a makeshift web-shooter invention in one hand. The background clearly shows a suspended train filled with passengers and a green-skinned giant villain with hunched posture pushing against the tracks below, set against a hazy New York City skyline at dusk.","0","1","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","181","Batman v Superman: Dawn of Justice","A dramatic split-screen composition featuring two distinct superhuman figures clashing in the foreground. On the left, a dark, armored knight with a cape and a distinct symbol of a bat on his chest wields a short, decorative silver sword. On the right, a muscular man wearing a classic superhero costume with a red cape and a stylized letter 'S' on his chest emits bright heat vision. They are engaged in an intense magical struggle, attempting to steal each other's power source, set against a chaotic, grey background with debris flying from the impact of their collision.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","185","Ant-Man","A photorealistic shot of a man wearing a metallic black and red tactical suit with an oversized, segmented mandible helmet. The character is mid-air, rapidly moving towards the camera with motion blur to indicate high-speed flight, resembling a large flying insect. The background is a brightly lit high-tech laboratory with glass walls and scientific equipment, blurred to emphasize the subject's rapid movement.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","189","Silver Linings Playbook","A close-up of a man's face lit by cool moonlight, smiling as he traces a straight line of silver duct tape across his own eyes, symbolizing fixing what is broken.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","193","Now You See Me","A close-up of a magician's hands holding a shiny half-dollar coin over an open white hand, with a blurred audience staring in shock, highlighting the classic coin multiplication illusion.","0","1","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","197","Drive","A low-angle shot from inside a car cockpit at night, focusing on the hands of a driver wearing thick red leather gloves firmly gripping a black steering wheel. The hands are pressing a large red button in the center of the console, causing a visible electrical surge to course through the mechanical components of the dashboard. The background is a blurred, motion-heavy view of a rainy city street with neon signs reflecting in puddles, capturing the specific aesthetic of a kinetic, neon-soaked 1980s action film.","0","1","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","201","Pan's Labyrinth","A dark, atmospheric film still featuring a pale, fabled creature with distinct crab-like clawed hands and delicate, moth-like wings, wearing ragged tattered white clothes, standing in a dimly lit, rotting Moorish palace interior with arches and brickwork, facing a small child in a blue dress, with a single match held by the creature casting an eerie, warm light against the gloomy, moss-covered background.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","205","Wonder Woman","A full-body cinematic shot of a female warrior in silver-toned armor featuring a golden eagle emblem on the chest, wearing a star-spangled red cape and blue uniform with white stars. She holds a golden lasso in her left hand and a sword in her right, standing amidst a rubble-covered battlefield with a vintage 1940s military tank in the background. The lighting is dramatic with deep shadows and warm golden highlights, emphasizing the bronze skin tone and the specific costume details of the Amazonian demigod.","0","0","0",""
"20260903T230744Z_direct-pg-q38-bi-q38_0654c583","209","Frozen","A majestic, snow-covered mountain landscape at twilight. In the foreground, two stylized, animated-looking figures stand on a large frozen lake. The figure on the right has a long, platinum blonde braid and wears a fitted emerald green dress with a hood down. The figure on the left has dark hair and wears a blue tunic with a white fur collar. The background features a towering glacier forming a massive, face-like silhouette out of the ice, illuminated by soft, ethereal blue light. The art style is high-quality 3D computer animation with vibrant colors and a magical, cinematic atmosphere.","n","0","0",""
